Cn Code,Nutrient code,Nutrient value,Per unit,Value type code,Source code,Date added,Last modified
6402,269,1.24,100g,7,1,12/23/2013,12/23/2013
6402,291,3.4,100g,7,1,01/31/1994,11/27/2007
6402,301,19,100g,1,1,01/31/1994,11/27/2007
6402,303,0.75,100g,1,1,01/31/1994,11/27/2007
6402,306,125,100g,1,1,05/02/2017,05/02/2017
6402,307,487,100g,1,1,01/31/1994,11/27/2007
6402,320,11,100g,4,1,12/12/2024,1/11/2006
6402,328,0,100g,4,1,05/02/2017,05/02/2017
6402,401,0.1,100g,7,1,01/31/1994,11/27/2007
6402,539,,100g,,1,04/01/2022,04/01/2022
6402,601,0,100g,7,1,01/31/1994,11/27/2007
6402,605,0,100g,7,1,02/23/2006,11/27/2007
6402,606,0.17,100g,7,1,01/31/1994,11/27/2007
6404,203,2.88,100g,7,1,01/31/1994,11/27/2007
6404,204,2.16,100g,7,1,01/31/1994,11/27/2007
6404,205,8.31,100g,7,1,01/31/1994,11/27/2007
6404,207,1.31,100g,7,1,01/31/1994,11/27/2007
6404,208,63,100g,7,1,01/31/1994,11/27/2007
6404,255,85.35,100g,7,1,01/31/1994,11/27/2007
6404,269,1.47,100g,7,1,12/23/2013,12/23/2013
6404,291,2.9,100g,7,1,01/31/1994,11/27/2007
6404,301,31,100g,1,1,01/31/1994,11/27/2007
6404,303,0.75,100g,1,1,01/31/1994,11/27/2007
6404,306,147,100g,1,1,05/02/2017,05/02/2017
6404,307,349,100g,1,1,01/31/1994,11/27/2007
6404,320,17,100g,4,1,12/12/2024,1/11/2006
6404,328,0,100g,4,1,05/02/2017,05/02/2017
6404,401,0.6,100g,7,1,01/31/1994,11/27/2007
6404,539,,100g,,1,04/01/2022,04/01/2022
6404,601,1,100g,7,1,01/31/1994,11/27/2007
6404,605,,100g,,1,01/31/1994,01/07/2015
6404,606,0.558,100g,7,1,01/31/1994,11/27/2007
6406,203,3.99,100g,1,1,12/23/2013,12/23/2013
6406,204,2.79,100g,1,1,12/23/2013,12/23/2013
6406,205,8.8,100g,3,1,12/23/2013,12/23/2013
6406,207,1.39,100g,1,1,12/23/2013,12/23/2013
6406,208,75,100g,3,1,12/23/2013,12/23/2013
6406,255,83.03,100g,1,1,12/23/2013,12/23/2013
6406,269,,100g,,1,12/23/2013,12/23/2013
6406,291,,100g,,1,12/23/2013,12/23/2013
6406,301,35,100g,1,1,12/23/2013,12/23/2013
6406,303,0.94,100g,1,1,12/23/2013,12/23/2013
6406,306,191,100g,1,1,05/02/2017,05/02/2017
6406,307,437,100g,1,1,12/23/2013,12/23/2013
6406,320,17,100g,2,1,12/12/2024,1/6/2002
6406,328,,100g,,1,05/02/2017,05/02/2017
6406,401,0.4,100g,1,1,12/23/2013,12/23/2013
6406,539,,100g,,1,04/01/2022,04/01/2022
6406,601,5,100g,1,1,12/23/2013,12/23/2013
6406,605,,100g,,1,12/23/2013,12/23/2013
6406,606,0.85,100g,1,1,12/23/2013,12/23/2013
6409,203,1.93,100g,7,1,01/31/1994,11/27/2007
6409,204,1.23,100g,7,1,01/31/1994,11/27/2007
6409,205,3.58,100g,7,1,01/31/1994,11/27/2007
6409,207,1.1,100g,3,1,01/31/1994,06/01/2012
6409,208,34,100g,7,1,01/31/1994,11/27/2007
6409,255,92.16,100g,7,1,01/31/1994,11/27/2007
6409,269,1.03,100g,7,1,12/23/2013,12/23/2013
6409,291,0.3,100g,7,1,01/31/1994,11/27/2007
6409,301,8,100g,1,1,01/31/1994,11/27/2007
6409,303,0.44,100g,1,1,01/31/1994,11/27/2007
6409,306,40,100g,1,1,05/02/2017,05/02/2017
6409,307,325,100g,,1,01/31/1994,06/01/2012
6409,320,5,100g,4,1,12/12/2024,1/11/2006
6409,328,0,100g,4,1,05/02/2017,05/02/2017
6409,401,0.2,100g,7,1,01/31/1994,11/27/2007
6409,539,,100g,,1,04/01/2022,04/01/2022
6409,601,2,100g,7,1,01/31/1994,11/27/2007
6409,605,,100g,,1,01/31/1994,01/07/2015
6409,606,0.455,100g,7,1,01/31/1994,11/27/2007
6410,203,0.68,100g,1,1,01/31/1994,11/27/2007
6410,204,2.29,100g,1,1,01/31/1994,11/27/2007
6410,205,3.62,100g,3,1,01/31/1994,11/27/2007
6410,207,1.15,100g,1,1,01/31/1994,11/27/2007
6410,208,37,100g,3,1,01/31/1994,11/27/2007
6410,255,92.27,100g,1,1,01/31/1994,11/27/2007
6410,269,,100g,,1,01/31/1994,01/07/2015
6410,291,0.3,100g,3,1,01/31/1994,11/27/2007
6410,301,16,100g,1,1,01/31/1994,11/27/2007
6410,303,0.26,100g,1,1,01/31/1994,11/27/2007
6410,306,50,100g,1,1,05/02/2017,05/02/2017
6410,307,254,100g,,1,01/31/1994,01/18/2011
6410,320,,100g,,1,12/12/2024,12/12/2024
6410,328,,100g,,1,05/02/2017,05/02/2017
6410,401,0.1,100g,1,1,01/31/1994,11/27/2007
6410,539,,100g,,1,04/01/2022,04/01/2022
6410,601,6,100g,1,1,01/31/1994,11/27/2007
6410,605,,100g,,1,01/31/1994,01/07/2015
6410,606,0.58,100g,1,1,01/31/1994,11/27/2007
6411,203,2.19,100g,1,1,01/31/1994,11/27/2007
6411,204,4.24,100g,1,1,01/31/1994,11/27/2007
6411,205,4.26,100g,3,1,01/31/1994,11/27/2007
6411,207,1.19,100g,1,1,01/31/1994,11/27/2007
6411,208,63,100g,3,1,01/31/1994,11/27/2007
6411,255,88.12,100g,1,1,01/31/1994,11/27/2007
6411,269,,100g,,1,01/31/1994,01/07/2015
6411,291,0.4,100g,3,1,01/31/1994,11/27/2007
6411,301,57,100g,1,1,01/31/1994,11/27/2007
6411,303,0.3,100g,1,1,01/31/1994,11/27/2007
6411,306,62,100g,1,1,05/02/2017,05/02/2017
6411,307,388,100g,1,1,01/31/1994,11/27/2007
6411,320,120,100g,2,1,12/12/2024,1/6/2002
6411,328,,100g,,1,05/02/2017,05/02/2017
6411,401,0,100g,1,1,01/31/1994,11/27/2007
6411,539,,100g,,1,04/01/2022,04/01/2022
6411,601,12,100g,1,1,01/31/1994,11/27/2007
6411,605,,100g,,1,01/31/1994,01/07/2015
6411,606,2.7,100g,1,1,01/31/1994,11/27/2007
6413,203,2.02,100g,1,1,01/31/1994,11/27/2007
6413,204,0.57,100g,1,1,01/31/1994,11/27/2007
6413,205,0.38,100g,3,1,01/31/1994,11/27/2007
6413,207,1.02,100g,1,1,01/31/1994,11/27/2007
6413,208,16,100g,3,1,01/31/1994,11/27/2007
6413,255,95.95,100g,1,1,01/31/1994,11/27/2007
6413,269,0.29,100g,3,1,12/23/2013,12/23/2013
6413,291,0,100g,3,1,01/31/1994,11/27/2007
6413,301,4,100g,1,1,01/31/1994,11/27/2007
6413,303,0.21,100g,1,1,01/31/1994,11/27/2007
6413,306,86,100g,1,1,05/02/2017,05/02/2017
6413,307,306,100g,,1,01/31/1994,01/18/2011
6413,320,0,100g,2,1,12/12/2024,1/1/2003
6413,328,0,100g,4,1,05/02/2017,05/02/2017
6413,401,0,100g,1,1,01/31/1994,11/27/2007
6413,539,0,100g,4,4,04/01/2022,04/01/2022
6413,601,0,100g,1,1,01/31/1994,11/27/2007
6413,605,,100g,,1,01/31/1994,01/07/2015
6413,606,0.16,100g,1,1,01/31/1994,11/27/2007
6416,203,1.41,100g,1,1,01/31/1994,11/27/2007
6416,204,3.02,100g,1,1,01/31/1994,11/27/2007
6416,205,3.8,100g,3,1,01/31/1994,11/27/2007
6416,207,1.17,100g,1,1,01/31/1994,11/27/2007
6416,208,48,100g,3,1,01/31/1994,11/27/2007
6416,255,90.62,100g,1,1,01/31/1994,11/27/2007
6416,269,,100g,,1,01/31/1994,01/07/2015
6416,291,0.1,100g,3,1,01/31/1994,11/27/2007
6416,301,14,100g,1,1,01/31/1994,11/27/2007
6416,303,0.25,100g,1,1,01/31/1994,11/27/2007
6416,306,36,100g,1,1,05/02/2017,05/02/2017
6416,307,347,100g,,1,01/31/1994,01/18/2011
6416,320,67,100g,2,1,12/12/2024,1/6/2002
6416,328,,100g,,1,05/02/2017,05/02/2017
6416,401,0.1,100g,1,1,01/31/1994,11/27/2007
6416,539,,100g,,1,04/01/2022,04/01/2022
6416,601,4,100g,1,1,01/31/1994,11/27/2007
6416,605,,100g,,1,01/31/1994,01/07/2015
6416,606,0.85,100g,1,1,01/31/1994,11/27/2007
6417,203,1.08,100g,1,1,01/31/1994,11/27/2007
6417,204,0.59,100g,1,1,01/31/1994,11/27/2007
6417,205,3.43,100g,3,1,01/31/1994,11/27/2007
6417,207,1.06,100g,1,1,01/31/1994,11/27/2007
6417,208,23,100g,3,1,01/31/1994,11/27/2007
6417,255,93.84,100g,1,1,01/31/1994,11/27/2007
6417,269,1.02,100g,3,1,12/23/2013,12/23/2013
6417,291,0.8,100g,3,1,01/31/1994,11/27/2007
6417,301,10,100g,1,1,01/31/1994,11/27/2007
6417,303,0.37,100g,1,1,01/31/1994,11/27/2007
6417,306,31,100g,1,1,05/02/2017,05/02/2017
6417,307,391,100g,1,1,01/31/1994,11/27/2007
6417,320,3,100g,2,1,12/12/2024,1/2/2003
6417,328,0,100g,4,1,05/02/2017,05/02/2017
6417,401,2,100g,3,1,01/31/1994,11/27/2007
6417,539,,100g,,1,04/01/2022,04/01/2022
6417,601,2,100g,1,1,01/31/1994,11/27/2007
6417,605,,100g,,1,01/31/1994,01/07/2015
6417,606,0.13,100g,1,1,01/31/1994,11/27/2007
6419,203,1.16,100g,7,1,01/31/1994,02/06/2016
6419,204,0.76,100g,7,1,01/31/1994,02/06/2016
6419,205,2.97,100g,7,1,01/31/1994,03/09/2016
6419,207,0.94,100g,7,1,01/31/1994,02/06/2016
6419,208,24,100g,3,1,01/31/1994,03/09/2016
6419,255,94.17,100g,7,1,01/31/1994,03/09/2016
6419,269,0,100g,7,1,12/23/2013,02/06/2016
6419,291,0.5,100g,7,1,01/31/1994,02/06/2016
6419,301,5,100g,1,1,01/31/1994,02/06/2016
6419,303,0.33,100g,1,1,01/31/1994,02/06/2016
6419,306,24,100g,1,1,05/02/2017,05/02/2017
6419,307,335,100g,1,1,01/31/1994,03/09/2016
6419,320,11,100g,2,1,12/12/2024,1/3/2015
6419,328,0,100g,7,1,05/02/2017,05/02/2017
6419,401,0,100g,7,1,01/31/1994,11/27/2007
6419,539,,100g,,1,04/01/2022,04/01/2022
6419,601,4,100g,7,1,01/31/1994,02/06/2016
6419,605,0.003,100g,7,1,02/23/2006,11/27/2007
6419,606,0.191,100g,7,1,01/31/1994,02/06/2016
6423,203,1.45,100g,7,1,01/31/1994,11/27/2007
6423,204,0.78,100g,7,1,01/31/1994,11/27/2007
6423,205,2.92,100g,7,1,01/31/1994,11/27/2007
6423,207,0.99,100g,7,1,01/31/1994,11/27/2007
6423,208,24,100g,7,1,01/31/1994,11/27/2007
6423,255,93.87,100g,7,1,01/31/1994,11/27/2007
6423,269,0.08,100g,7,1,12/23/2013,12/23/2013
6423,291,0.3,100g,7,1,01/31/1994,11/27/2007
6423,301,9,100g,1,1,01/31/1994,11/27/2007
6423,303,0.31,100g,1,1,01/31/1994,11/27/2007
6423,306,41,100g,1,1,05/02/2017,05/02/2017
6423,307,238,100g,,1,01/31/1994,01/18/2011
6423,320,9,100g,2,1,12/12/2024,1/7/2010
6423,328,0,100g,4,1,05/02/2017,05/02/2017
6423,401,0.1,100g,7,1,01/31/1994,11/27/2007
6423,539,,100g,,1,04/01/2022,04/01/2022
6423,601,3,100g,7,1,01/31/1994,11/27/2007
6423,605,,100g,,1,01/31/1994,01/07/2015
6423,606,0.185,100g,7,1,01/31/1994,11/27/2007
6426,203,2.49,100g,7,1,01/31/1994,11/27/2007
6426,204,1.24,100g,7,1,01/31/1994,11/27/2007
6426,205,9.23,100g,7,1,01/31/1994,11/27/2007
6426,207,1.37,100g,7,1,01/31/1994,11/27/2007
6426,208,57,100g,7,1,01/31/1994,11/27/2007
6426,255,85.68,100g,7,1,01/31/1994,11/27/2007
6426,269,2.49,100g,7,1,12/23/2013,12/23/2013
6426,291,1.2,100g,7,1,01/31/1994,11/27/2007
6426,301,18,100g,1,1,01/31/1994,11/27/2007
6426,303,0.79,100g,1,1,01/31/1994,11/27/2007
6426,306,196,100g,1,1,05/02/2017,05/02/2017
6426,307,388,100g,1,1,01/31/1994,11/27/2007
6426,320,28,100g,4,1,12/12/2024,1/11/2006
6426,328,0,100g,4,1,05/02/2017,05/02/2017
6426,401,1.5,100g,7,1,01/31/1994,11/27/2007
6426,539,,100g,,1,04/01/2022,04/01/2022
6426,601,5,100g,7,1,01/31/1994,11/27/2007
6426,605,0.034,100g,7,1,02/23/2006,11/27/2007
6426,606,0.608,100g,7,1,01/31/1994,11/27/2007
6428,203,0.85,100g,7,1,01/31/1994,11/27/2007
6428,204,0.86,100g,7,1,01/31/1994,11/27/2007
6428,205,4.77,100g,7,1,01/31/1994,11/27/2007
6428,207,1.26,100g,7,1,01/31/1994,11/27/2007
6428,208,30,100g,7,1,01/31/1994,11/27/2007
6428,255,92.26,100g,7,1,01/31/1994,11/27/2007
6428,269,1.32,100g,7,1,12/23/2013,12/23/2013
6428,291,0.6,100g,7,1,01/31/1994,11/27/2007
6428,301,11,100g,1,1,01/31/1994,11/27/2007
6428,303,0.64,100g,1,1,01/31/1994,11/27/2007
6428,306,74,100g,1,1,05/02/2017,05/02/2017
6428,307,226,100g,1,1,01/31/1994,11/27/2007
6428,320,20,100g,4,1,12/12/2024,1/11/2006
6428,328,0,100g,4,1,05/02/2017,05/02/2017
6428,401,1.6,100g,7,1,01/31/1994,11/27/2007
6428,539,,100g,,1,04/01/2022,04/01/2022
6428,601,1,100g,7,1,01/31/1994,11/27/2007
6428,605,,100g,,1,01/31/1994,11/30/2006
6428,606,0.149,100g,7,1,01/31/1994,11/27/2007
6430,203,1.55,100g,7,1,01/31/1994,11/27/2007
6430,204,1.01,100g,7,1,01/31/1994,11/27/2007
6430,205,5.05,100g,7,1,01/31/1994,11/27/2007
6430,207,1.5,100g,7,1,01/31/1994,11/27/2007
6430,208,35,100g,7,1,01/31/1994,11/27/2007
6430,255,90.89,100g,7,1,01/31/1994,11/27/2007
6430,269,0.19,100g,7,1,12/23/2013,12/23/2013
6430,291,0.3,100g,7,1,01/31/1994,11/27/2007
6430,301,9,100g,7,1,01/31/1994,11/27/2007
6430,303,1.22,100g,7,1,01/31/1994,11/27/2007
6430,306,108,100g,7,1,05/02/2017,05/02/2017
6430,307,254,100g,,1,01/31/1994,01/18/2011
6430,320,8,100g,4,1,12/12/2024,1/11/2006
6430,328,0,100g,3,1,05/02/2017,05/02/2017
6430,401,2,100g,7,1,01/31/1994,11/27/2007
6430,539,,100g,,1,04/01/2022,04/01/2022
6430,601,3,100g,7,1,01/31/1994,11/27/2007
6430,605,0.006,100g,7,1,02/23/2006,11/27/2007
6430,606,0.468,100g,7,1,01/31/1994,11/27/2007
6432,203,2.22,100g,1,1,01/31/1994,11/27/2007
6432,204,0,100g,1,1,01/31/1994,11/27/2007
6432,205,0.73,100g,3,1,01/31/1994,11/27/2007
6432,207,0.81,100g,1,1,01/31/1994,11/27/2007
6432,208,12,100g,3,1,01/31/1994,11/27/2007
6432,255,96.24,100g,1,1,01/31/1994,11/27/2007
6432,269,,100g,,1,01/31/1994,01/07/2015
6432,291,0,100g,3,1,01/31/1994,11/27/2007
6432,301,4,100g,1,1,01/31/1994,11/27/2007
6432,303,0.22,100g,1,1,01/31/1994,11/27/2007
6432,306,64,100g,1,1,05/02/2017,05/02/2017
6432,307,264,100g,1,1,01/31/1994,11/27/2007
6432,320,0,100g,2,1,12/12/2024,1/6/2002
6432,328,,100g,,1,05/02/2017,05/02/2017
6432,401,0.4,100g,1,1,01/31/1994,11/27/2007
6432,539,0,100g,4,4,04/01/2022,04/01/2022
6432,601,0,100g,1,1,01/31/1994,11/27/2007
6432,605,,100g,,1,01/31/1994,01/07/2015
6432,606,0,100g,1,1,01/31/1994,11/27/2007
6440,203,1.77,100g,1,1,01/31/1994,11/27/2007
6440,204,1.04,100g,1,1,01/31/1994,11/27/2007
6440,205,4.66,100g,3,1,01/31/1994,11/27/2007
6440,207,1.19,100g,1,1,01/31/1994,11/27/2007
6440,208,34,100g,3,1,01/31/1994,11/27/2007
6440,255,91.33,100g,1,1,01/31/1994,11/27/2007
6440,269,,100g,,1,01/31/1994,01/07/2015
6440,291,0.4,100g,3,1,01/31/1994,11/27/2007
6440,301,14,100g,1,1,01/31/1994,11/27/2007
6440,303,0.38,100g,1,1,01/31/1994,11/27/2007
6440,306,130,100g,1,1,05/02/2017,05/02/2017
6440,307,254,100g,,1,01/31/1994,01/18/2011
6440,320,49,100g,2,1,12/12/2024,1/6/2002
6440,328,,100g,,1,05/02/2017,05/02/2017
6440,401,0.5,100g,1,1,01/31/1994,11/27/2007
6440,539,,100g,,1,04/01/2022,04/01/2022
6440,601,1,100g,1,1,01/31/1994,11/27/2007
6440,605,,100g,,1,01/31/1994,01/07/2015
6440,606,0.23,100g,1,1,01/31/1994,11/27/2007
6442,203,0.77,100g,1,1,01/31/1994,11/27/2007
6442,204,0.93,100g,1,1,01/31/1994,11/27/2007
6442,205,4.8,100g,3,1,01/31/1994,11/27/2007
6442,207,1.1,100g,3,1,01/31/1994,11/27/2007
6442,208,30,100g,3,1,01/31/1994,11/27/2007
6442,255,92.4,100g,3,1,01/31/1994,11/27/2007
6442,269,,100g,,1,01/31/1994,01/07/2015
6442,291,0.3,100g,3,1,01/31/1994,11/27/2007
6442,301,5,100g,1,1,01/31/1994,11/27/2007
6442,303,0.21,100g,1,1,01/31/1994,11/27/2007
6442,306,38,100g,3,1,05/02/2017,05/02/2017
6442,307,365,100g,3,1,01/31/1994,11/27/2007
6442,320,4,100g,2,1,12/12/2024,1/6/2002
6442,328,,100g,,1,05/02/2017,05/02/2017
6442,401,0,100g,1,1,01/31/1994,11/27/2007
6442,539,,100g,,1,04/01/2022,04/01/2022
6442,601,0,100g,1,1,01/31/1994,11/27/2007
6442,605,,100g,,1,01/31/1994,01/07/2015
6442,606,0.18,100g,1,1,01/31/1994,11/27/2007
6443,203,0.66,100g,7,1,01/31/1994,07/01/2012
6443,204,2.59,100g,7,1,01/31/1994,07/01/2012
6443,205,3.33,100g,7,1,01/31/1994,07/01/2012
6443,207,0.96,100g,7,1,01/31/1994,07/01/2012
6443,208,39,100g,7,1,01/31/1994,07/01/2012
6443,255,92.46,100g,7,1,01/31/1994,07/01/2012
6443,269,0.2,100g,7,1,12/23/2013,12/23/2013
6443,291,0.3,100g,7,1,01/31/1994,07/01/2012
6443,301,7,100g,1,1,01/31/1994,11/27/2007
6443,303,0.09,100g,1,1,01/31/1994,07/01/2012
6443,306,31,100g,1,1,05/02/2017,05/02/2017
6443,307,340,100g,1,1,01/31/1994,07/01/2012
6443,320,1,100g,4,1,12/12/2024,1/7/2012
6443,328,0.1,100g,7,1,05/02/2017,05/02/2017
6443,401,0,100g,7,1,01/31/1994,11/27/2007
6443,539,,100g,,1,04/01/2022,04/01/2022
6443,601,0,100g,7,1,01/31/1994,11/27/2007
6443,605,,100g,,1,01/31/1994,01/07/2015
6443,606,0.472,100g,7,1,01/31/1994,06/19/2015
6444,203,1.29,100g,1,1,01/31/1994,11/27/2007
6444,204,1.65,100g,1,1,01/31/1994,11/27/2007
6444,205,3.81,100g,3,1,01/31/1994,11/27/2007
6444,207,1.17,100g,1,1,01/31/1994,11/27/2007
6444,208,35,100g,3,1,01/31/1994,11/27/2007
6444,255,92.08,100g,1,1,01/31/1994,11/27/2007
6444,269,,100g,,1,01/31/1994,01/07/2015
6444,291,0.3,100g,3,1,01/31/1994,11/27/2007
6444,301,4,100g,1,1,01/31/1994,11/27/2007
6444,303,0.34,100g,1,1,01/31/1994,11/27/2007
6444,306,65,100g,1,1,05/02/2017,05/02/2017
6444,307,397,100g,1,1,01/31/1994,11/27/2007
6444,320,26,100g,2,1,12/12/2024,1/6/2002
6444,328,,100g,,1,05/02/2017,05/02/2017
6444,401,0.4,100g,1,1,01/31/1994,11/27/2007
6444,539,,100g,,1,04/01/2022,04/01/2022
6444,601,3,100g,1,1,01/31/1994,11/27/2007
6444,605,,100g,,1,01/31/1994,01/07/2015
6444,606,0.64,100g,1,1,01/31/1994,11/27/2007
6446,203,1.13,100g,1,1,01/31/1994,11/27/2007
6446,204,2.16,100g,1,1,01/31/1994,11/27/2007
6446,205,5.2,100g,3,1,01/31/1994,11/27/2007
6446,207,1.1,100g,3,1,01/31/1994,11/27/2007
6446,208,44,100g,3,1,01/31/1994,11/27/2007
6446,255,90.5,100g,3,1,01/31/1994,11/27/2007
6446,269,,100g,,1,01/31/1994,01/07/2015
6446,291,0.4,100g,3,1,01/31/1994,11/27/2007
6446,301,14,100g,1,1,01/31/1994,11/27/2007
6446,303,0.26,100g,1,1,01/31/1994,11/27/2007
6446,306,49,100g,3,1,05/02/2017,05/02/2017
6446,307,380,100g,3,1,01/31/1994,11/27/2007
6446,320,6,100g,2,1,12/12/2024,1/6/2002
6446,328,,100g,,1,05/02/2017,05/02/2017
6446,401,0.5,100g,1,1,01/31/1994,11/27/2007
6446,539,,100g,,1,04/01/2022,04/01/2022
6446,601,6,100g,1,1,01/31/1994,11/27/2007
6446,605,,100g,,1,01/31/1994,01/07/2015
6446,606,0.6,100g,1,1,01/31/1994,11/27/2007
6448,203,0.87,100g,1,1,12/23/2013,12/23/2013
6448,204,1.59,100g,1,1,12/23/2013,12/23/2013
6448,205,1.69,100g,3,1,12/23/2013,12/23/2013
6448,207,0.99,100g,1,1,12/23/2013,12/23/2013
6448,208,24,100g,3,1,12/23/2013,12/23/2013
6448,255,94.86,100g,1,1,12/23/2013,12/23/2013
6448,269,,100g,,1,12/23/2013,12/23/2013
6448,291,,100g,,1,12/23/2013,12/23/2013
6448,301,9,100g,1,1,12/23/2013,12/23/2013
6448,303,0.41,100g,1,1,12/23/2013,12/23/2013
6448,306,20,100g,1,1,05/02/2017,05/02/2017
6448,307,407,100g,1,1,12/23/2013,12/23/2013
6448,320,8,100g,2,1,12/12/2024,1/6/2002
6448,328,,100g,,1,05/02/2017,05/02/2017
6448,401,1.3,100g,1,1,12/23/2013,12/23/2013
6448,539,,100g,,1,04/01/2022,04/01/2022
6448,601,6,100g,1,1,12/23/2013,12/23/2013
6448,605,,100g,,1,12/23/2013,12/23/2013
6448,606,1.04,100g,1,1,12/23/2013,12/23/2013
6449,203,3.2,100g,7,1,01/31/1994,11/27/2007
6449,204,1.09,100g,7,1,01/31/1994,11/27/2007
6449,205,9.88,100g,7,1,01/31/1994,11/27/2007
6449,207,1.28,100g,7,1,01/31/1994,11/27/2007
6449,208,61,100g,7,1,01/31/1994,11/27/2007
6449,255,84.55,100g,7,1,01/31/1994,11/27/2007
6449,269,3.19,100g,7,1,12/23/2013,12/23/2013
6449,291,1.9,100g,7,1,01/31/1994,11/27/2007
6449,301,12,100g,1,1,01/31/1994,11/27/2007
6449,303,0.73,100g,1,1,01/31/1994,11/27/2007
6449,306,71,100g,1,1,05/02/2017,05/02/2017
6449,307,336,100g,,1,01/31/1994,01/18/2011
6449,320,3,100g,4,1,12/12/2024,1/11/2006
6449,328,0,100g,4,1,05/02/2017,05/02/2017
6449,401,0.6,100g,7,1,01/31/1994,11/27/2007
6449,539,,100g,,1,04/01/2022,04/01/2022
6449,601,0,100g,7,1,01/31/1994,11/27/2007
6449,605,,100g,,1,01/31/1994,01/07/2015
6449,606,0.524,100g,7,1,01/31/1994,11/27/2007
6451,203,4.08,100g,1,1,01/31/1994,11/27/2007
6451,204,1.74,100g,1,1,01/31/1994,11/27/2007
6451,205,11.05,100g,3,1,01/31/1994,11/27/2007
6451,207,1.36,100g,1,1,01/31/1994,11/27/2007
6451,208,75,100g,3,1,01/31/1994,11/27/2007
6451,255,81.77,100g,1,1,01/31/1994,11/27/2007
6451,269,,100g,,1,01/31/1994,01/07/2015
6451,291,0.9,100g,3,1,01/31/1994,11/27/2007
6451,301,9,100g,1,1,01/31/1994,11/27/2007
6451,303,0.9,100g,1,1,01/31/1994,11/27/2007
6451,306,158,100g,1,1,05/02/2017,05/02/2017
6451,307,398,100g,1,1,01/31/1994,11/27/2007
6451,320,9,100g,2,1,12/12/2024,1/6/2002
6451,328,,100g,,1,05/02/2017,05/02/2017
6451,401,0.6,100g,1,1,01/31/1994,11/27/2007
6451,539,,100g,,1,04/01/2022,04/01/2022
6451,601,3,100g,1,1,01/31/1994,11/27/2007
6451,605,,100g,,1,01/31/1994,01/07/2015
6451,606,0.7,100g,1,1,01/31/1994,11/27/2007
6453,203,0.72,100g,1,1,01/31/1994,11/27/2007
6453,204,0.97,100g,1,1,01/31/1994,11/27/2007
6453,205,4.7,100g,3,1,01/31/1994,11/27/2007
6453,207,1.14,100g,1,1,01/31/1994,11/27/2007
6453,208,30,100g,3,1,01/31/1994,11/27/2007
6453,255,92.49,100g,1,1,01/31/1994,11/27/2007
6453,269,,100g,,1,01/31/1994,01/07/2015
6453,291,0.2,100g,3,1,01/31/1994,11/27/2007
6453,301,8,100g,1,1,01/31/1994,11/27/2007
6453,303,0.2,100g,1,1,01/31/1994,11/27/2007
6453,306,56,100g,1,1,05/02/2017,05/02/2017
6453,307,238,100g,,1,01/31/1994,01/18/2011
6453,320,29,100g,2,1,12/12/2024,1/6/2002
6453,328,,100g,,1,05/02/2017,05/02/2017
6453,401,0,100g,1,1,01/31/1994,11/27/2007
6453,539,,100g,,1,04/01/2022,04/01/2022
6453,601,2,100g,1,1,01/31/1994,11/27/2007
6453,605,,100g,,1,01/31/1994,01/07/2015
6453,606,0.5,100g,1,1,01/31/1994,11/27/2007
6456,203,1.11,100g,7,1,12/23/2013,12/23/2013
6456,204,2.07,100g,7,1,12/23/2013,12/23/2013
6456,205,3.27,100g,7,1,12/23/2013,12/23/2013
6456,207,1.18,100g,7,1,12/23/2013,12/23/2013
6456,208,36,100g,7,1,12/23/2013,12/23/2013
6456,255,92.38,100g,7,1,12/23/2013,12/23/2013
6456,269,0.24,100g,3,1,12/23/2013,12/23/2013
6456,291,0.1,100g,7,1,12/23/2013,12/23/2013
6456,301,9,100g,1,1,12/23/2013,12/23/2013
6456,303,0.21,100g,1,1,12/23/2013,12/23/2013
6456,306,24,100g,7,1,05/02/2017,05/02/2017
6456,307,391,100g,1,1,12/23/2013,12/23/2013
6456,320,16,100g,4,1,12/12/2024,1/11/2006
6456,328,0,100g,4,1,05/02/2017,05/02/2017
6456,401,0,100g,7,1,12/23/2013,12/23/2013
6456,539,,100g,,1,04/01/2022,04/01/2022
6456,601,7,100g,7,1,12/23/2013,12/23/2013
6456,605,,100g,,1,12/23/2013,12/23/2013
6456,606,1.29,100g,7,1,12/23/2013,12/23/2013
6461,203,1.78,100g,7,1,01/31/1994,11/27/2007
6461,204,1.71,100g,7,1,01/31/1994,11/27/2007
6461,205,8.44,100g,7,1,01/31/1994,11/27/2007
6461,207,1.09,100g,7,1,01/31/1994,11/27/2007
6461,208,56,100g,7,1,01/31/1994,11/27/2007
6461,255,86.99,100g,7,1,01/31/1994,11/27/2007
6461,269,0.73,100g,3,1,12/23/2013,12/23/2013
6461,291,0.6,100g,7,1,01/31/1994,11/27/2007
6461,301,9,100g,1,1,01/31/1994,11/27/2007
6461,303,0.45,100g,1,1,01/31/1994,11/27/2007
6461,306,88,100g,1,1,05/02/2017,05/02/2017
6461,307,367,100g,1,1,01/31/1994,11/27/2007
6461,320,12,100g,2,1,12/12/2024,1/11/2006
6461,328,0,100g,4,1,05/02/2017,05/02/2017
6461,401,0,100g,7,1,01/31/1994,11/27/2007
6461,539,,100g,,1,04/01/2022,04/01/2022
6461,601,2,100g,7,1,01/31/1994,11/27/2007
6461,605,,100g,,1,01/31/1994,01/07/2015
