Food category code,Descriptor,Abbreviated descriptor,Cn code,Gtin,Product code,Brand owner name,Brand name,FNS Material Number,Source code,Date added,Last modified,Discontinued date,Form of food,Fdc id,Gpc product code
,Bush's Great Northern Beans 15.8 oz,Bush's Northern Bn 15.8 oz,123271,00039400017820,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722532,50102100
,Bush's Homestyle Baked Beans 16 oz,Bush's Baked Bn (Hst) 16 oz,123272,00039400015925,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2723093,50102100
,Bush's Homestyle Baked Beans 28 oz,Bush's Baked Bn (Hst) 28 oz,123273,00039400015949,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722125,50102100
,Bush's Homestyle Baked Beans 55 oz,Bush's Baked Bn (Hst) 55 oz,123274,00039400016298,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,12/19/2024,,UNPREPARED,2721197,50102100
,Bush's Homestyle Baked Beans 8.3 oz,Bush's Baked Bn (Hst) 8.3 oz,123275,00039400015901,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722968,50102100
,Bush's Honey Chipotle Grillin' Beans 21.5 oz,Bush's Hny Chip Grillin' Bn 21.5 oz,123276,00039400019251,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,05/16/2024,,UNPREPARED,2693813,50102100
,Bush's Honey Sweet Baked Beans 16 oz,Bush's Honey Swt Baked 16 oz,123277,00039400019848,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722451,50102100
,Bush's Honey Sweet Baked Beans 28 oz,Bush's Baked Bn (Hny) 28 oz,123278,00039400019855,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2723005,50102100
,Bush's Kidney Beans in a Mild Chili Sauce 16 oz,Bush's Chili Bn (Kid/Mld) 16 oz,123279,00039400015031,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722655,50102100
,Bush's Kidney Beans in a Spicy Chili Sauce 16 oz,Bush's Chili Bn (Kid/Spcy) 16 oz,123280,00039400010463,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722915,50102100
,Bush's Large Butter Beans 16 oz,Bush's Large Butter Bn 16 oz,123281,00039400016731,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2721985,50102100
,Bush's Light Red Kidney Beans 111 oz,Bush's Light Kidney Bn 111 oz,123282,00039400017561,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722802,50102100
,Bush's Light Red Kidney Beans 16 oz,Bush's Light Kidney Bn 16 oz,123283,00039400017479,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722664,50102100
,Bush's Low Sodium Black Beans 108 oz,Bush's Black Bn (LS) 108 oz,123284,00039400018858,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,10/26/2023,,UNPREPARED,2651333,50102100
,Bush's Low Sodium Cannellini Beans 111 oz,Bush's LS Cannellini Beans 111 oz,123285,00039400018735,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722469,50102100
,Bush's Low Sodium Dark Red Kidney Beans 111 oz,Bush's Dark Kidney Bn (LS) 111 oz,123286,00039400017455,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722594,50102100
,Bush's Low Sodium Chick Peas 111 oz,Bush's Chick Pea (LS) 111 oz,123287,00039400017011,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722874,50102100
,Bush's Low Sodium Pinto Beans 111 oz,Bush's Pinto Bn (LS) 111 oz,123288,00039400018193,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722045,50102100
,Bush's Low Sodium Pinto Beans in a Mild Chili Sauce 15 oz,Bush's LS Pinto Chili 15 oz,123289,00039400106739,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722204,50102100
,Bush's Low Sodium Red Beans in a Mild Chili Sauce 15 oz,Bush's LS Red Chili Bns 15 oz,123290,00039400106746,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722128,50102100
,Bush's Maple & Cured Bacon Baked Beans 16 oz,Bush's Baked Bn (Mpl) 16 oz,123291,00039400019695,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722445,50102100
,Bush's Maple & Cured Bacon Baked Beans 28 oz,Bush's Baked Bn (Mpl) 28 oz,123292,00039400019701,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722964,50102100
,Bush's Mixed Kidney & Pinto Beans in a Mild Chili Sauce 15.5 oz,Bush's Chili Bn (Mix/Mld) 15.5 oz,123293,00039400015048,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722218,50102100
,Bush's Navy Beans 16 oz,Bush's Navy Bn 16 oz,123294,00039400017745,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722403,50102100
,Bush's Organic Baked Beans 16 oz,Bush's Organic Baked Bn 16oz,123295,00039400016427,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,06/29/2023,,UNPREPARED,2556348,50102100
,Bush's Organic Black Beans 110 oz,Bush's Organic Black Bn 110 oz,123296,00039400018889,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722195,50102100
,Bush's Organic Black Beans 15 oz,Bush's Organic Black Bn 15 oz,123297,00039400018780,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722727,50102100
,Bush's Organic Dark Red Kidney Beans 111 oz,Bush's Organic Dk Kidney Bn 111 oz,123298,00039400017431,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722834,50102100
,Bush's Organic Dark Red Kidney Beans 15 oz,Bush's Organic Dk Kidney Bn 15 oz,123299,00039400017318,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2723013,50102100
,Bush's Organic Chick Peas 110 oz,Bush's Organic Chick Pea 110 oz,123300,00039400017073,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2721968,50102100
,Bush's Organic Garbanzo Beans 15 oz,Bush's Organic Chick Peas 15 oz,123301,00039400017080,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722235,50102100
,Bush's Organic Pinto Beans 110 oz,Bush's Organic Pinto Beans 110 oz,123302,00039400010593,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722139,50102100
,Bush's Organic Pinto Beans 15 oz,Bush's Organic Pinto Bn 15 oz,123303,00039400018056,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722824,50102100
,Bush's Original Baked Beans 117 oz,Bush's Baked Bn (Org) 117 oz,123304,00039400016281,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722973,50102100
,Bush's Original Baked Beans 16 oz,Bush's Baked Bn (Org) 16 oz,123305,00039400016120,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722634,50102100
,Bush's Original Baked Beans 21 oz,Bush's Baked Bn (Org) 21 oz,123306,00039400016137,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722226,50102100
,Bush's Original Baked Beans 28 oz,Bush's Baked Bn (Org) 28 oz,123307,00039400016144,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722185,50102100
,Bush's Original Baked Beans 55 oz,Bush's Baked Bn (Org) 55 oz,123308,00039400016175,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722523,50102100
,Bush's Original Baked Beans 8.3 oz,Bush's Baked Bn (Org) 8.3 oz,123309,00039400016069,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722390,50102100
,Bush's Pinto Beans 111 oz,Bush's Pinto Bn 111 oz,123310,00039400018186,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722749,50102100
,Bush's Pinto Beans 16 oz,Bush's Pinto Bn 16 oz,123311,00039400018100,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722540,50102100
,Bush's Pinto Beans 27 oz,Bush's Pinto Bn 27 oz,123312,00039400018148,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722482,50102100
,Bush's Pinto Beans 41 oz,Bush's Pinto Beans 41 oz,123313,00039400018162,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722928,50102100
,Bush's Pinto Beans 53 oz,Bush's Pinto Bn 53 oz,123314,00039400018179,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2723031,50102100
,Bush's Pinto Beans in a Hot Chili Sauce 16 oz,Bush's Chili Bn (Pin/Hot) 16 oz,123315,00039400016816,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722792,50102100
,Bush's Pinto Beans in a Medium Chili Sauce 16 oz,Bush's Chili Bn (Pin/Med) 16 oz,123316,00039400016809,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722066,50102100
,Bush's Pinto Beans in a Mild Chili Sauce 111 oz,Bush's Chili Bn (Pin/Mld) 111 oz,123317,00039400016960,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722737,50102100
,Bush's Pinto Beans in a Mild Chili Sauce 16 oz,Bush's Chili Bn (Pin/Mld) 16 oz,123318,00039400016908,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722422,50102100
,Bush's Pinto Beans in a Mild Chili Sauce 27 oz,Bush's Chili Bn (Pin/Mld) 27 oz,123319,00039400016878,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722228,50102100
,Bush's Pinto Beans with Bacon 15.5 oz,Bush's Pinto Bn (Bac) 15.5 oz,123320,00039400018216,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722155,50102100
,Bush's Pinto Beans with Jalapenos 16 oz,Bush's Pinto Bn with Jal 16oz,123321,00039400018049,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722806,50102100
,Bush's Purple Hull Peas 15.8 oz,Bush's Purple Hull Pea 15.8 oz,123322,00039400013921,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722814,50102100
,Bush's Red Beans 16 oz,Bush's Red Bn 16 oz,123323,00039400018643,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,12/19/2024,,UNPREPARED,2721198,50102100
,Bush's Red Beans in a Hot Chili Sauce 16 oz,Bush's Chili Bn (Red/Hot) 16 oz,123324,00039400016984,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722942,50102100
,Bush's Red Beans in a Medium Chili Sauce 16 oz,Bush's Chili Bn (Red/Med) 16 oz,123325,00039400016939,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722167,50102100
,Bush's Red Beans in a Mild Chili Sauce 16 oz,Bush's Chili Bn (Red/Mld) 16 oz,123326,00039400016922,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2723036,50102100
,Bush's Red Beans in a Mild Chili Sauce 27 oz,Bush's Chili Bn (Red/Mld) 27 oz,123327,00039400016991,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722958,50102100
,Bush's Reduced Sodium Black Beans 15 oz,Bush's Black Bn (RS) 15 oz,123328,00039400018834,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722623,50102100
,Bush's Reduced Sodium Cannellini Beans 15.5 oz,Bush's RS Cannellini Bn 15.5 oz,123329,00039400018728,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722761,50102100
,Bush's Reduced Sodium Dark Red Kidney Beans 16 oz,Bush's Dark Kidney Bn (RS) 16 oz,123330,00039400017301,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2723019,50102100
,Bush's Reduced Sodium Chick Peas 16 oz,Bush's Chick Pea (RS) 16 oz,123331,00039400017066,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722214,50102100
,Bush's Reduced Sodium Great Northern Beans 15.8 oz,Bush's Northern Bn (RS) 15.8 oz,123332,00039400017790,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722856,50102100
,Bush's Reduced Sodium Pinto Beans 16 oz,Bush's Pinto Bn (RS) 16 oz,123333,00039400018070,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722299,50102100
,Bush's Refried Black Beans 16 oz,Bush's Refried Bn (Black) 16 oz,123334,00039400018940,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722025,50102100
,Bush's Seasoned Recipe Black Beans 15 oz,Bush's Black Bn (Sea) 15 oz,123335,00039400018841,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722503,50102100
,Bush's Seasoned Recipe Pinto Beans 16 oz,Bush's Pinto Bn (Sea) 16 oz,123337,00039400018285,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722501,50102100
,Bush's Smokehouse Tradition Grillin' Beans 22 oz,Bush's Grillin Bn (Smo) 22 oz,123338,00039400019121,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722711,50102100
,Bush's Southern Pit Barbecue Grillin' Beans 22 oz,Bush's Grillin Bn (BBQ) 22 oz,123339,00039400019145,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722590,50102100
,Bush's Steakhouse Recipe Grillin' Beans 22 oz,Bush's Grillin Bn (Ste) 22 oz,123340,00039400019169,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722641,50102100
,Bush's Sweet and Tangy Reduced Sodium & Sugar Baked Beans 15.7 oz,Bush's Swt Tngy Baked 15.7 oz,123341,00039400103394,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,05/16/2024,,UNPREPARED,2693773,50102100
,Bush's Taco Fiesta Black Beans 108 oz,Bush's Taco Fiesta Black Bn 108 oz,123342,00039400015857,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2723054,50102100
,Bush's Traditional Refried Beans 16 oz,Bush's Refried Bn (Trd) 16 oz,123343,00039400018919,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722498,50102100
,Bush's Vegetarian Baked Beans 16 oz,Bush's Veg Baked Bn 16 oz,123344,00039400016335,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722565,50102100
,Bush's Vegetarian Baked Beans 28 oz,Bush's Veg Baked 28 oz,123345,00039400016359,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722660,50102100
,Bush's Vegetarian Baked Beans 8.3 oz,Bush's Veg Baked Bn 8.3 oz,123346,00039400016304,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722296,50102100
,Bush's White Chili Beans in a Mild Chili Sauce 15.5 oz,Bush's Mld White Chili Bn 15.5 oz,123347,00039400015017,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722618,50102100
,Bush's White Hominy 108 oz,Bush's White Hominy 108 oz,123348,00039400017288,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722683,50102100
,Bush's White Hominy 15.5 oz,Bush's White Hominy 15.5 oz,123349,00039400017233,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2723086,50102100
,Bush's White Hominy 30 oz,Bush's White Hominy 30 oz,123350,00039400017271,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722896,50102100
,Bushs Campfire Style Chili Magic Chili Starter 15.5 oz,Bush's Chili Magic (CFS) 15.5 oz,123351,00039400019022,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2723091,50193100
,Bushs Classic Homestyle Chili Magic Chili Starter 15.5 oz,Bush's Chili Magic (HST) 15.5 oz,123352,00039400019008,,Bush Brothers & Company,Bush's Best,,3,04/01/2022,01/23/2025,,UNPREPARED,2722233,50193100
,Clear Coat 1/4 Shoestring 12.2 Kg,Clear Coat Shoestring,123353,10056210053111,,Cavendish Farms,Cavendish Farms,,3,04/01/2022,12/19/2024,,UNPREPARED,2718927,50102100
,Cavendish Farms Golden Nuggets Ovenable 13.6 Kg,Cavendish Farms Golden Nuggets,123354,10056210041019,,CAVENDISH FARMS,Cavendish Farms,,3,04/01/2022,12/19/2024,,FREEZE,2718956,50102100
,Cavendish Farms Potato Patties 13.6 Kg,Cavendish Farms Hashbrown Patties,123355,10056210345001,,Cavendish Farms,Cavendish Farms,,3,04/01/2022,01/23/2025,,UNPREPARED,2722216,50102100
,"Cheese, Reduced Fat Pepperoni made with Turkey & Beef with Italian Style Sauce in a Whole Grain Rich Crust.",LIL BITES CHEESE AND PEPPERONI,123356,10010374770215,,The Father's Table,Lil' Bites,,3,04/01/2022,11/16/2023,,BAKE,2662501,50182200
,Chicken Egg Roll,Chicken Egg Roll,123357,00856235005521,,"International Food Solutions, Inc.",GREEN DRAGON,,3,04/01/2022,08/15/2024,,PREPARED,2701032,50193200
,Chicken Nuggets,Chicken Nuggets,123358,10852777007136,,Tasty Brands,Tasty Brands,,3,04/01/2022,04/27/2023,,BAKE,2522117,50181900
,sausage egg cheese sandwich,Sausage Egg Cheese Biscuit,123359,10852777007341,,Tasty Brands,Tasty Brands,,3,04/01/2022,04/27/2023,,BAKE,2522120,50181900
,Sausage Egg Cheese English Muffin,Sausage Egg Cheese English Muffin,123360,10852777007334,,Tasty Brands,Tasty Brands,,3,04/01/2022,04/27/2023,,BAKE,2522119,50181900
,"Brakebush CN Whole Grain Zoo Crew Nuggets, Fully Cooked, Breaded, Frozen, 1.1 oz.",FC CN Whole Grain Zoo Crew Nuggets,123361,10038034564608,,Brakebush Brothers,Brakebush,,3,04/01/2022,09/13/2024,,UNPREPARED,2703873,50240100
,"Cinnamon Swirls, Whole Grain, Individually Wrapped, 3.6"" x 1.7""","Cinnamon Swirls, WG, IW, 3.6""x1.7""",123362,00737410016870,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,09/13/2024,,UNPREPARED,2704184,50192300
,"Cinnamon Swirls, Whole Grain, Individually Wrapped, 3.75"" x 1.75""","Cinn Swirls, WG, IW, 3.75""x1.75""",123363,00737410016634,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,01/23/2025,,UNPREPARED,2722930,50192300
,Clear Coat Straight Cut 3/8 Low Sodium 13.6 Kg,Cavendish Farms Clear Coat,123364,10056210053074,,Cavendish Farms,Cavendish Farms Clear Coat,,3,04/01/2022,01/23/2025,,UNPREPARED,2722707,50102100
,Clear Coat 3/8 Straight Cut 12.2 Kg,Clear Coat 3/8 Straight Cut,123365,10056210053012,,Cavendish Farms,Cavendish Farms Clear Coat,,3,04/01/2022,01/23/2025,,UNPREPARED,2722607,50102100
,CN BARBECUE PORK AND BARBECUE SAUCE (Tomato Base),CN Chopped Pork w/ Tomato Sauce,123366,40079405165506,,"Chandler Foods, Inc.","Chandler Foods, Inc.",,3,04/01/2022,11/14/2024,,PREPARED,2717152,50240100
,CN BARBECUE PORK AND VINEGAR SAUCE,CN Chopped Pork with Vinegar Sauce,123367,40079405205004,,"Chandler Foods, Inc.","Chandler Foods, Inc.",,3,04/01/2022,11/14/2024,,PREPARED,2717153,50240100
,CN BARBECUE SAUCE WITH COOKED CHICKEN AND TVP,CN Cooked Chicken w/ Tom Sce & TVP,123368,40079405616008,,"Chandler Foods, Inc.","Chandler Foods, Inc.",,3,04/01/2022,07/11/2024,,PREPARED,2696466,50240100
,CN BARBECUE SAUCE WITH PORK AND TVP (THRIFTY BRAND),CN Thrifty Pork w/ Tom Sauce & TVP,123369,40079405246007,,"Chandler Foods, Inc.","Chandler Foods, Inc.",,3,04/01/2022,07/11/2024,,PREPARED,2696494,50240100
,CN CHICKEN (DARK MEAT) WITH MILD SAUCE,CN Chopped Chicken w/ Tomato Sauce,123370,40079405535002,,"Chandler Foods, Inc.","Chandler Foods, Inc.",,3,04/01/2022,11/14/2024,,PREPARED,2717154,50240100
,CN CHICKEN (DARK MEAT) WITH VINEGAR SAUCE,CN Pulled Chicken w/ Vinegar Sauce,123371,40079405585007,,"Chandler Foods, Inc.","Chandler Foods, Inc.",,3,04/01/2022,07/11/2024,,PREPARED,2696467,50240100
,"Brakebush CN Grilled Breast Patties, Fully Cooked, Unbreaded, Frozen, 2.62 oz.",FC CN Grilled Breast Patties,123372,10038034599006,,Brakebush Brothers,Brakebush,,3,04/01/2022,10/31/2024,,UNPREPARED,2716284,50240100
,Crisp To Go 3/8 Straight Cut 12.2 Kg,Crisp To Go 3/8 Straight Cut,123373,10056210053616,,Cavendish Farms,Cavendish Farms Crisp to Go,,3,04/01/2022,01/23/2025,,UNPREPARED,2722820,50102100
,"Croissants, Low Sodium, Margarine, Round, Sliced, 4"" x 2.2""","Croiss, LS, Marg, Rnd, Sl, 4""x2.2""",123374,00737410016597,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,08/15/2024,,UNPREPARED,2699578,50181900
,"Croissants, Margarine, Round, Fully Sliced, 3.8"" x 1.5""","Croiss Marg Rnd Flly Sl 3.8""x1.5""",123375,00737410008530,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,08/15/2024,,UNPREPARED,2699623,50181900
,"Croissants, Margarine, Round, Fully Sliced, 3.9"" x 1.8""","Croiss Marg Rnd Flly Sl 3.9""x1.8""",123376,00737410032955,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,04/27/2023,,UNPREPARED,2521376,50181900
,"Croissants, Whole Grain, Margarine, Fully Curved, Sliced, 4"" x 1.75""","Croiss, WG, Marg, FC, Sl, 4""x1.75""",123377,00737410016610,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,04/27/2023,,UNPREPARED,2521355,50181900
,"Croissants, Whole Grain, Margarine, Fully Curved, Sliced, 4"" x 1.75""","Croiss, WG, Marg, FC, Sl, 4""x1.75""",123378,00737410016627,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,04/27/2023,,UNPREPARED,2521356,50181900
,"Croissants, Whole Grain, Margarine, Reduced Fat, Round, Fully Sliced, 3.5"" x 1.5""",Croiss WG Marg RF Rnd Flly Sl,123379,00737410032948,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,04/27/2023,,UNPREPARED,2521375,50181900
,"Croissants, Whole Grain, Margarine, Reduced Fat, Round, Fully Sliced, 3.8"" x 1.5""",Croiss WG Marg RF Rnd Flly Sl,123380,00737410008691,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,08/15/2024,,UNPREPARED,2699603,50181900
,"Croissants, Whole Grain, Margarine, Reduced Fat, Round, Fully Sliced, 3.8"" x 1.5""",Croiss WG Marg RF Rnd Flly Sl,123381,00737410008684,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,08/15/2024,,UNPREPARED,2699622,50181900
,"Croissants, Whole Grain, Margarine, Reduced Fat, Round, Fully Sliced, 3.9"" x 1.8""",Croiss WG Marg RF Rnd Flly Sl,123382,00737410032962,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,04/27/2023,,UNPREPARED,2521377,50181900
,Dinner Roll,Dinner Roll,123383,10852777007174,,Tasty Brands,Tasty Brands,,3,04/01/2022,04/27/2023,,THAW,2522118,50181900
,"Dinner Roll, Whole Grain, Low Sodium, 2.5""","Dinner Roll, Whole Grain, LS, 2.5""",123384,00737410025742,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,08/15/2024,,UNPREPARED,2699589,50181900
,"Donut, Whole Grain, Cake Glazed, Individually Wrapped, 4.25"" x 1.25""","Donut WG Cake Glz IW 4.25""x1.25""",123385,00737410019437,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,07/11/2024,,UNPREPARED,2697096,50192300
,"Donut, Whole Grain, Chocolate Cake, Glazed, Individually Wrapped, 4.25"" x 1.25""",Donut WG Choc Cake Glz IW 4.25x1.25,123386,00737410019376,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,07/11/2024,,UNPREPARED,2697125,50192300
,"Donut, Whole Grain, Chocolate Enrobed, Individually Wrapped, 4.25"" x 1.25""",Donut WG Choc Enrobed IW 4.25x1.25,123387,00737410019390,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,07/11/2024,,UNPREPARED,2697097,50192300
,"Donut, Whole Grain, Powdered Sugar, Individually Wrapped, 4.25"" x 1.25""",Donut WG Pwdred Sugar IW 4.25x1.25,123388,00737410019321,,Bake Crafters Food Company,Bake Crafters,,3,04/01/2022,07/11/2024,,UNPREPARED,2697124,50192300
,Dubon Petit Pois Green Peas 15 oz,Dubon Petit Pois Grn Pea 15 oz,123389,00039400202714,,Bush Brothers & Company,DUBON,,3,04/01/2022,01/23/2025,,UNPREPARED,2722381,50102100
,Carnival Colored Chocolate Candy Frozen Cookie Dough Made With Whole Grain,Carnival Chocolate Candy Cookies,123390,10013087556787,,ASPIRE BAKERIES,Otis Spunkmeyer,,3,04/01/2022,08/15/2024,,UNPREPARED,2701494,50182100
,Fine Coat 3/8 Straight Cut 13.6 Kg,Fine Coat 3/8 Straight Cut,123391,10056210055023,,Cavendish Farms,Cavendish Farms Fine Coat,,3,04/01/2022,01/23/2025,,FREEZE,2722141,50102100
,"Fine Coat 5/16 Thin Cut, Skin-On 13.6 Kg",Fine Coat 5/16 Thin Cut,123392,10056210055054,,Cavendish Farms,Cavendish Farms Fine Coat,,3,04/01/2022,01/23/2025,,UNPREPARED,2722573,50102100
,Fine Coat 5/16 Thin Straight Cut 13.6 Kg,Fine Coat 5/16 Thin Cut,123393,10056210055030,,Cavendish Farms,Cavendish Farms,,3,04/01/2022,12/19/2024,,UNPREPARED,2718957,50102100
,"FlavorCrisp Seasoned Diced Potatoes, Skin-On 13.6 Kg",Cavendish Farms FlavorCrisp,123394,10056210052220,,Cavendish Farms,FlavorCrisp,,3,04/01/2022,01/23/2025,,UNPREPARED,2722977,50102100
,Flavor Crisp 3/8 Select Spicy Straight Cut 12.2 Kg,Flavor Crisp 3/8 Straight Cut,123395,10056210351019,,Cavendish Farms,Cavendish Farms Flavor Crisp,,3,04/01/2022,01/23/2025,,UNPREPARED,2722932,50102100
