Cn code,Sequence num,Amount,Measure description,Unit amount,Type of unit,Source code,Date added,Last modified
1168,1,1,"cup, diced",132,g,1,08/29/1997,11/30/2006
1168,2,1,"cup, shredded",113,g,1,05/23/1995,11/30/2006
1168,3,1,oz,28.35,g,1,01/15/1998,11/30/2006
1168,4,1,cubic inch,17,g,1,09/06/2002,11/30/2006
1168,5,1,slice (1 oz),28,g,1,09/06/2002,11/30/2006
1169,1,1,"cup, diced",132,g,1,07/04/2001,11/30/2006
1169,2,1,"cup, shredded",113,g,1,09/06/2002,11/30/2006
1169,3,1,oz,28.35,g,1,09/06/2002,11/30/2006
1169,4,1,cubic inch,17,g,1,09/06/2002,11/30/2006
1169,5,1,slice (1 oz),28,g,1,09/06/2002,11/30/2006
1171,1,1,oz,28,g,1,12/23/2013,12/23/2013
1172,1,1,oz,28,g,1,12/23/2013,12/23/2013
1173,1,1,oz,28,g,1,12/23/2013,12/23/2013
1174,1,1,cup,246,g,1,12/23/2013,12/23/2013
1174,2,1,quart,984,g,1,12/23/2013,12/23/2013
1175,1,1,cup,244,g,1,12/23/2013,12/23/2013
1175,2,1,quart,976,g,1,12/23/2013,12/23/2013
1178,1,1,tablespoon,12,g,1,12/23/2013,12/23/2013
1178,2,1,cup,230,g,1,12/23/2013,12/23/2013
1179,1,1,tablespoon,12,g,1,12/23/2013,12/23/2013
1179,2,1,cup,230,g,1,12/23/2013,12/23/2013
1180,1,1,tablespoon,12,g,1,12/23/2013,12/23/2013
1180,2,1,cup,230,g,1,12/23/2013,12/23/2013
1184,1,1,container (6 oz),170,g,1,12/23/2013,12/23/2013
1185,1,1,tablespoon,5,g,1,12/23/2013,12/23/2013
1186,1,1,tbsp,18,g,1,12/23/2013,12/23/2013
1187,1,1,container (6 oz),170,g,1,12/23/2013,12/23/2013
1199,1,2,tbsp,29,g,1,12/23/2013,12/23/2013
1199,2,1,pint,484,g,1,12/23/2013,12/23/2013
1202,1,1,CUP,250,g,1,02/23/2006,11/30/2006
1202,2,1,FL OZ,31.2,g,1,02/23/2006,01/05/2010
1202,3,1,quart,1000,g,1,02/23/2006,11/30/2006
1203,1,1,container (6 oz),170,g,1,02/23/2006,02/06/2016
1203,2,1,cup (8 fl oz),245,g,1,02/23/2006,11/30/2006
1203,3,1,container (8 oz),227,g,1,02/23/2006,02/06/2016
1204,1,1,cup,100,g,1,01/06/2015,01/06/2015
1204,2,1,tbsp,5,g,1,12/03/2007,12/03/2007
1204,3,1,oz,28.35,g,1,12/03/2007,12/03/2007
1205,1,1,tbsp,15,g,1,12/23/2013,12/23/2013
1206,1,4,tsp,12,g,1,12/23/2013,12/23/2013
1208,1,1,"cup, diced",132,g,1,12/03/2007,12/03/2007
1208,2,1,oz,28.35,g,1,12/03/2007,12/26/2013
1208,3,1,"cup, shredded",113,g,1,12/03/2007,12/26/2013
1208,4,1,cubic inch,14.3,g,1,12/03/2007,12/26/2013
1208,5,1,slice (1 oz),28,g,1,12/03/2007,12/26/2013
1208,6,1,package (6 oz),170,g,1,12/23/2013,12/23/2013
1209,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
1209,2,0.25,cup,28,g,1,12/23/2013,12/23/2013
1211,1,1,cup,244,g,1,01/04/2010,01/04/2010
1211,2,1,tbsp,15,g,1,01/04/2010,01/04/2010
1211,3,1,fl oz,30.5,g,1,01/04/2010,01/04/2010
1211,4,1,quart,976,g,1,01/04/2010,01/04/2010
1212,1,1,cup,128,g,1,01/04/2010,01/04/2010
1212,2,0.25,cup,32,g,1,01/04/2010,01/04/2010
1215,1,1,slice 3/4 oz,21,g,1,12/23/2013,12/23/2013
1215,2,1,slice 2/3 oz,19,g,1,12/23/2013,12/23/2013
1216,1,1,container (6 oz),170,g,1,01/04/2010,12/26/2013
1216,2,1,container (4.4 oz),125,g,1,01/04/2010,01/04/2010
1216,3,1,container (5 oz),142,g,1,01/04/2010,01/04/2010
1216,4,1,cup (8 fl oz),245,g,1,01/04/2010,12/26/2013
1216,5,1,container (8 oz),227,g,1,01/04/2010,01/04/2010
1216,6,0.5,container (4 oz),113,g,1,01/04/2010,01/04/2010
1217,1,1,container (6 oz),170,g,1,01/04/2010,12/26/2013
1217,2,1,cup (8 fl oz),245,g,1,01/04/2010,12/26/2013
1217,3,1,container (8 oz),227,g,1,01/04/2010,01/04/2010
1217,5,1,"container, Dannon Sprinkl'ins (4.1 oz)",116,g,1,01/04/2010,01/04/2010
1217,6,0.5,container (4 oz),113,g,1,01/04/2010,01/04/2010
1218,1,1,container (6 oz),170,g,1,01/04/2010,12/26/2013
1218,2,1,container (4.4 oz),125,g,1,01/04/2010,01/04/2010
1218,3,1,cup (8 fl oz),245,g,1,01/04/2010,12/26/2013
1218,4,1,container (8 oz),227,g,1,01/04/2010,01/04/2010
1219,1,1,container (6 oz),170,g,1,01/04/2010,02/06/2016
1219,2,1,cup (8 fl oz),245,g,1,01/04/2010,01/04/2010
1219,3,1,container (8 oz),227,g,1,01/04/2010,02/06/2016
1220,1,1,container (6 oz),170,g,1,01/04/2010,12/26/2013
1220,2,1,container (8 oz),227,g,1,01/04/2010,01/04/2010
1220,3,0.5,container (4 oz),113,g,1,01/04/2010,01/04/2010
1220,4,1,cup (8 fl oz),245,g,1,12/23/2013,12/23/2013
1221,1,1,container (6 oz),170,g,1,12/23/2013,12/23/2013
1222,1,1,container (6 oz),170,g,1,12/23/2013,12/23/2013
1225,1,1,tbsp,19,g,1,12/23/2013,12/23/2013
1226,1,0.25,cup,60,g,1,01/04/2010,12/26/2013
1226,2,1,cup,240,g,1,01/04/2010,12/26/2013
1227,1,1,cup grated,97,g,1,12/23/2013,12/23/2013
1228,1,1,"cup, crumbled",122,g,1,12/23/2013,02/06/2016
1229,1,1,"cup, crumbled",118,g,1,12/23/2013,02/06/2016
1230,1,1,cup,245,g,1,03/02/2012,03/02/2012
1231,1,1,container,170,g,1,03/02/2012,03/02/2012
1235,1,0.5,cup,68,g,1,03/02/2012,03/02/2012
1236,1,0.5,cup,86,g,1,03/02/2012,03/02/2012
1237,1,1,bar,50,g,1,03/02/2012,03/02/2012
1238,1,1,serving,70,g,1,12/23/2013,12/23/2013
1239,1,1,serving,82,g,1,03/02/2012,03/02/2012
1240,1,1,unit,96,g,1,03/02/2012,03/02/2012
1241,1,1,serving,70,g,1,03/02/2012,03/02/2012
1242,1,1,serving,70,g,1,03/02/2012,03/02/2012
1243,1,0.5,cup,68,g,1,03/02/2012,03/02/2012
1244,1,1,bar,68,g,1,03/02/2012,03/02/2012
1250,1,1,can,227,g,1,03/02/2012,03/02/2012
1251,1,0.25,cup shredded,28,g,1,03/02/2012,03/02/2012
1252,1,1,slice (2/3 oz),19,g,1,12/23/2013,02/06/2016
1252,2,1,slice (3/4 oz),21,g,1,12/23/2013,02/06/2016
1253,1,1,oz,28.35,g,1,03/02/2012,01/07/2015
1253,2,1,slice (3/4 oz),21,g,1,03/02/2012,01/07/2015
1253,3,1,slice (1 oz),28,g,1,03/02/2012,01/07/2015
1253,4,1,cubic inch,18,g,1,03/02/2012,01/07/2015
1253,5,1,"cup, diced",140,g,1,03/02/2012,01/07/2015
1253,6,1,"cup, shredded",113,g,1,03/02/2012,01/07/2015
1253,7,1,"cup, melted",244,g,1,03/02/2012,01/07/2015
1254,1,1,cup,113,g,1,03/02/2012,03/02/2012
1254,2,1,oz,28.35,g,1,03/02/2012,03/02/2012
1254,3,1,slice (3/4 oz),21,g,1,03/02/2012,03/02/2012
1254,4,1,package (8 oz),227,g,1,03/02/2012,03/02/2012
1255,1,1,oz,28,g,1,12/23/2013,12/23/2013
1256,1,1,container,170,g,1,02/22/2013,02/22/2013
1258,1,1,"cup, sifted",107,g,1,02/22/2013,02/22/2013
1258,2,1,tbsp,7,g,1,02/22/2013,02/22/2013
1259,1,1,piece,21,g,1,12/23/2013,12/23/2013
1259,2,1,package,566,g,1,12/23/2013,12/23/2013
1260,1,1,slice,21,g,1,12/23/2013,12/23/2013
1263,1,1,medium,298,g,1,12/23/2013,12/23/2013
1264,1,26,pieces,95,g,1,12/23/2013,12/23/2013
1265,1,1,serving,28,g,1,12/23/2013,12/23/2013
1266,1,1,serving,28,g,1,12/23/2013,12/23/2013
1267,1,2,tsp,5,g,1,12/23/2013,12/23/2013
1270,1,1,slice (2/3 oz),19,g,1,01/06/2015,02/06/2016
1270,2,1,slice (3/4 oz),21,g,1,01/06/2015,02/06/2016
1270,3,1,slice (1 oz),28,g,1,01/06/2015,02/06/2016
1271,1,1,cup,86,g,1,01/06/2015,01/06/2015
1284,1,1,container (5.3 oz),150,g,1,02/06/2016,02/06/2016
1284,2,1,cup (8 fl oz),245,g,1,02/13/2019,02/13/2019
1284,3,1,container (6 oz),170,g,1,02/13/2019,02/13/2019
1284,4,1,container (8 oz),227,g,1,02/13/2019,02/13/2019
1284,5,1,"container, Dannon Sprinkl'ins (4.1 oz)",116,g,1,02/13/2019,02/13/2019
1284,6,0,container (4 oz),113,g,1,02/13/2019,02/13/2019
1285,1,1,container (5.3 oz),150,g,1,02/06/2016,02/06/2016
1286,1,1,container (5.3 oz),150,g,1,02/06/2016,02/06/2016
1287,1,1,container (7 oz),200,g,1,02/06/2016,02/06/2016
1291,1,1,cup,252,g,1,02/06/2016,02/06/2016
1291,2,1,fl oz,31.5,g,1,02/06/2016,02/06/2016
1291,3,1,can (13 oz),369,g,1,02/06/2016,02/06/2016
1291,4,0.5,cup,126,g,1,02/06/2016,02/06/2016
1292,1,1,cup,250,g,1,02/13/2019,02/13/2019
1292,2,1,fl oz,31.2,g,1,02/13/2019,02/13/2019
1292,3,1,quart,1000,g,1,02/13/2019,02/13/2019
1295,1,1,cup (8 fl oz),245,g,1,02/06/2016,02/06/2016
1295,2,1,container (8 oz),227,g,1,02/06/2016,02/06/2016
1295,3,0.5,container (4 oz),113,g,1,02/06/2016,02/06/2016
2001,1,1,tsp,1.9,g,1,01/31/1994,12/26/2013
2001,2,1,tbsp,6,g,1,09/06/2002,12/26/2013
2002,1,1,"tsp, whole",2.1,g,1,01/31/1994,12/26/2013
2002,2,1,"tbsp, whole",6.7,g,1,09/06/2002,12/26/2013
2003,1,1,"tsp, leaves",0.7,g,1,12/23/2013,12/23/2013
2003,2,1,"tbsp, leaves",2.1,g,1,09/06/2002,11/30/2006
2003,3,1,"tsp, ground",1.4,g,1,09/06/2002,11/30/2006
2003,4,1,"tbsp, ground",4.5,g,1,09/06/2002,11/30/2006
2004,1,1,"tsp, crumbled",0.6,g,1,01/31/1994,12/26/2013
2004,2,1,"tbsp, crumbled",1.8,g,1,09/06/2002,12/26/2013
2005,1,1,tsp,2.1,g,1,01/31/1994,12/26/2013
2005,2,1,tbsp,6.7,g,1,09/06/2002,12/26/2013
2006,1,1,"tsp, ground",2,g,1,01/31/1994,12/26/2013
2006,2,1,"tbsp, ground",5.8,g,1,09/06/2002,12/26/2013
2007,1,1,tsp,2,g,1,01/31/1994,12/26/2013
2007,2,1,tbsp,6.5,g,1,09/06/2002,12/26/2013
2008,1,1,tsp,0.6,g,1,01/31/1994,12/26/2013
2008,2,1,tbsp,1.9,g,1,09/06/2002,12/26/2013
2009,1,1,tsp,2.7,g,1,12/23/2013,12/23/2013
2009,2,1,tbsp,8,g,1,12/23/2013,12/23/2013
2010,1,1,tsp,2.6,g,1,01/31/1994,12/26/2013
2010,2,1,tbsp,7.8,g,1,09/06/2002,12/26/2013
2011,1,1,tsp,2.1,g,1,01/31/1994,12/26/2013
2011,2,1,tbsp,6.5,g,1,09/06/2002,12/26/2013
2012,1,1,tsp,0.6,g,1,11/02/1994,12/26/2013
2012,2,1,tbsp,1.8,g,1,09/06/2002,12/26/2013
2013,1,1,tsp,1.8,g,1,01/31/1994,12/26/2013
2013,2,1,tbsp,5,g,1,09/06/2002,12/26/2013
2014,1,1,"tsp, whole",2.1,g,1,01/31/1994,12/26/2013
2014,2,1,"tbsp, whole",6,g,1,09/06/2002,12/26/2013
2015,1,1,tsp,2,g,1,01/31/1994,12/26/2013
2015,2,1,tbsp,6.3,g,1,09/06/2002,12/26/2013
2016,1,1,tsp,2.1,g,1,01/31/1994,12/26/2013
2016,2,1,tbsp,6.6,g,1,09/06/2002,12/26/2013
2017,1,1,tsp,1,g,1,01/31/1994,12/26/2013
2017,2,1,tbsp,3.1,g,1,09/06/2002,12/26/2013
2018,1,1,"tsp, whole",2,g,1,01/31/1994,12/26/2013
2018,2,1,"tbsp, whole",5.8,g,1,09/06/2002,12/26/2013
2019,1,1,tsp,3.7,g,1,11/17/1994,12/26/2013
2019,2,1,tbsp,11.1,g,1,08/29/1997,12/26/2013
2020,1,1,tsp,3.1,g,1,12/23/2013,12/23/2013
2020,2,1,tbsp,9.7,g,1,12/23/2013,12/23/2013
2021,1,1,tsp,1.8,g,1,12/23/2013,12/23/2013
2021,2,1,tbsp,5.2,g,1,12/23/2013,12/23/2013
2022,1,1,tsp,1.7,g,1,01/31/1994,12/26/2013
2022,2,1,tbsp,5.3,g,1,09/06/2002,12/26/2013
2023,1,1,tsp,0.6,g,1,01/31/1994,12/26/2013
2023,2,1,tbsp,1.7,g,1,09/06/2002,12/26/2013
2024,1,1,tsp,2,g,1,12/23/2013,12/23/2013
2024,2,1,tbsp,6.3,g,1,12/23/2013,12/23/2013
2025,1,1,tsp,2.2,g,1,01/31/1994,12/26/2013
2025,2,1,tbsp,7,g,1,09/06/2002,12/26/2013
2026,1,1,tsp,2.4,g,1,01/31/1994,12/26/2013
2026,2,1,tbsp,6.9,g,1,09/06/2002,12/26/2013
2027,1,1,"tsp, leaves",1,g,1,01/31/1994,11/30/2006
2027,2,1,"tsp, ground",1.8,g,1,09/06/2002,11/30/2006
2028,1,1,tsp,2.3,g,1,12/23/2013,12/23/2013
2028,2,1,tbsp,6.8,g,1,12/23/2013,12/23/2013
2029,1,1,tsp,0.5,g,1,01/31/1994,11/30/2006
2029,2,1,TBSP,1.6,g,1,09/06/2002,11/30/2006
2030,1,1,"tsp, ground",2.3,g,1,04/04/2012,12/26/2013
2030,2,1,"tbsp, ground",6.9,g,1,04/04/2012,12/26/2013
2030,3,1,"tsp, whole",2.9,g,1,09/06/2002,04/04/2012
2030,4,1,dash,0.1,g,1,01/18/2011,01/18/2011
2031,1,1,tsp,1.8,g,1,01/31/1994,12/26/2013
2031,2,1,tbsp,5.3,g,1,09/06/2002,12/26/2013
2032,1,1,"tsp, ground",2.4,g,1,01/31/1994,12/26/2013
2032,2,1,"tbsp, ground",7.1,g,1,09/06/2002,12/26/2013
2033,1,1,tsp,2.8,g,1,01/31/1994,12/26/2013
2033,2,1,tbsp,8.8,g,1,09/06/2002,12/26/2013
2034,1,1,tsp,1.5,g,1,01/31/1994,12/26/2013
2034,2,1,tbsp,4.4,g,1,09/06/2002,12/26/2013
2035,1,1,tsp,1.7,g,1,01/31/1994,12/26/2013
2035,2,1,tbsp,5.6,g,1,09/06/2002,12/26/2013
2036,1,1,tsp,1.2,g,1,01/31/1994,12/26/2013
2036,2,1,tbsp,3.3,g,1,09/06/2002,12/26/2013
2037,1,1,tsp,0.7,g,1,01/31/1994,12/26/2013
2037,2,1,tbsp,2.1,g,1,09/06/2002,12/26/2013
2038,1,1,tsp,0.7,g,1,01/31/1994,12/26/2013
2038,2,1,tbsp,2,g,1,09/06/2002,12/26/2013
2039,1,1,tsp,1.4,g,1,01/31/1994,12/26/2013
2039,2,1,tbsp,4.4,g,1,09/06/2002,12/26/2013
2041,1,1,"tsp, leaves",0.6,g,1,01/31/1994,11/30/2006
2041,2,1,"tbsp, leaves",1.8,g,1,09/06/2002,11/30/2006
2041,3,1,"tsp, ground",1.6,g,1,09/06/2002,11/30/2006
2041,4,1,"tbsp, ground",4.8,g,1,09/06/2002,11/30/2006
2042,1,1,"tsp, leaves",1,g,1,01/31/1994,11/30/2006
2042,2,1,"tbsp, leaves",2.7,g,1,09/06/2002,11/30/2006
2042,3,1,"tsp, ground",1.4,g,1,09/06/2002,11/30/2006
2042,4,1,"tbsp, ground",4.3,g,1,09/06/2002,11/30/2006
2043,1,1,tsp,3,g,1,01/31/1994,12/26/2013
2043,2,1,tbsp,9.4,g,1,09/06/2002,12/26/2013
2044,1,5,leaves,2.5,g,1,11/17/1994,12/26/2013
2044,2,2,"tbsp, chopped",5.3,g,1,08/29/1997,12/26/2013
2044,3,0.25,"cup leaves, whole",6,g,1,11/28/2007,11/28/2007
2045,1,5,sprigs,1,g,1,11/17/1994,12/26/2013
2045,2,1,cup sprigs,8.9,g,1,08/29/1997,12/26/2013
2046,1,1,tsp or 1 packet,5,g,1,11/02/1994,11/30/2006
2046,2,1,CUP,249,g,1,09/06/2002,11/30/2006
2047,1,1,tsp,6,g,1,09/29/1994,12/26/2013
2047,2,1,TBSP,18,g,1,09/06/2002,11/30/2006
2047,3,1,cup,292,g,1,09/06/2002,12/26/2013
2047,4,1,dash,0.4,g,1,09/06/2002,11/30/2006
2048,1,1,tbsp,14.9,g,1,11/02/1994,12/26/2013
2048,2,1,cup,239,g,1,08/29/1997,12/26/2013
2048,3,1,tsp,5,g,1,12/28/2005,11/30/2006
2049,1,1,tsp,0.8,g,1,07/04/2001,11/30/2006
2049,2,0.5,tsp,0.4,g,1,11/28/2007,11/28/2007
2050,1,1,tsp,4.2,g,1,11/17/1994,12/26/2013
2050,2,1,TBSP,13,g,1,08/29/1997,11/30/2006
2050,3,1,cup,208,g,1,09/06/2002,12/26/2013
2052,1,1,tsp,4.2,g,1,12/23/2013,12/23/2013
2052,2,1,tbsp,13,g,1,12/23/2013,12/23/2013
2053,1,1,tbsp,14.9,g,1,11/28/2007,12/26/2013
2053,2,1,cup,238,g,1,11/28/2007,12/26/2013
2053,3,1,tsp,5,g,1,07/15/2004,11/30/2006
2054,1,1,"tbsp, drained",8.6,g,1,12/23/2013,12/23/2013
2055,1,1,tsp,5,g,1,11/02/1994,12/26/2013
2055,2,1,tbsp,15,g,1,02/12/1999,12/26/2013
2063,1,1,tsp,0.7,g,1,07/04/2001,12/26/2013
2063,2,1,tbsp,1.7,g,1,09/06/2002,12/26/2013
2064,1,2,leaves,0.1,g,1,12/28/2005,12/26/2013
2064,2,2,tbsp,3.2,g,1,12/28/2005,12/26/2013
2065,1,2,leaves,0.3,g,1,12/28/2005,12/26/2013
2065,2,2,tbsp,11.4,g,1,01/18/2011,12/26/2013
2066,1,1,tsp,0.5,g,1,12/28/2005,12/26/2013
2066,2,1,tbsp,1.6,g,1,12/28/2005,12/26/2013
2068,1,1,tbsp,14.9,g,1,12/23/2013,12/23/2013
2068,2,1,cup,239,g,1,12/23/2013,12/23/2013
2068,3,1,tsp,5,g,1,12/23/2013,12/23/2013
2069,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
2069,2,1,cup,255,g,1,12/23/2013,12/23/2013
2069,3,1,tsp,5.3,g,1,12/23/2013,12/23/2013
2074,1,0.25,tsp,1,g,1,12/23/2013,12/23/2013
2075,1,2,tsp,5.7,g,1,12/23/2013,12/23/2013
2076,1,1.33,tbsp,9,g,1,12/23/2013,12/23/2013
3001,1,1,packet,28,g,1,12/23/2013,12/23/2013
3002,1,1,tbsp,14.7,g,1,09/29/1994,02/11/2009
3002,2,1,oz,28.35,g,1,03/22/1999,11/30/2006
3002,3,1,jar,71,g,1,01/15/1998,11/30/2006
3003,1,1,oz,28.35,g,1,09/29/1994,02/11/2009
3003,2,1,tbsp,14.7,g,1,03/22/1999,02/11/2009
3003,3,1,jar,71,g,1,01/15/1998,11/30/2006
3005,1,1,tbsp,16,g,1,09/29/1994,02/11/2009
3005,2,1,oz,28.35,g,1,03/22/1999,11/30/2006
3005,3,1,jar,71,g,1,01/15/1998,11/30/2006
3007,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
3007,2,1,jar,71,g,1,12/23/2013,12/23/2013
3008,1,1,TBSP,15,g,1,01/31/1994,11/30/2006
3008,2,1,oz,28.35,g,1,03/22/1999,11/30/2006
3008,3,1,jar,71,g,1,01/15/1998,11/30/2006
3008,4,1,jar Gerber Second Foods (2.5 oz),71,g,1,09/06/2002,11/30/2006
3009,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
3009,2,1,jar,71,g,1,12/23/2013,12/23/2013
3010,1,1,tbsp,22,g,1,09/29/1994,02/11/2009
3010,2,1,oz,28.35,g,1,03/22/1999,11/30/2006
3010,3,1,jar,71,g,1,01/15/1998,11/30/2006
3010,4,1,container,70,g,1,09/06/2002,02/11/2009
3011,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
3011,2,1,jar,71,g,1,12/23/2013,12/23/2013
3012,1,1,TBSP,15,g,1,09/29/1994,11/30/2006
3012,2,1,oz,28.35,g,1,03/22/1999,11/30/2006
3012,3,1,jar,71,g,1,01/15/1998,11/30/2006
3012,4,1,jar Beech-Nut Stage 1 (2.5 oz),71,g,1,09/06/2002,11/30/2006
3012,5,1,jar Gerber Second Foods (2.5 oz),71,g,1,09/06/2002,11/30/2006
3012,6,1,jar Heinz Strained-2 (2.5 oz),71,g,1,09/06/2002,11/30/2006
3013,1,1,TBSP,15,g,1,09/29/1994,11/30/2006
3013,2,1,oz,28.35,g,1,03/22/1999,11/30/2006
3013,3,1,jar,71,g,1,01/15/1998,11/30/2006
3013,4,1,jar Gerber Third Foods (2.5 oz),71,g,1,09/06/2002,11/30/2006
3013,5,1,jar Heinz Junior-3 (2.5 oz),71,g,1,09/06/2002,11/30/2006
3014,1,1,stick,10,g,1,12/23/2013,12/23/2013
3014,2,1,jar,71,g,1,12/23/2013,12/23/2013
3014,3,1,jar Gerber Graduate (2.5 oz),71,g,1,12/23/2013,12/23/2013
3015,1,1,TBSP,15,g,1,09/29/1994,11/30/2006
3015,2,1,oz,28.35,g,1,03/22/1999,11/30/2006
3015,3,1,jar,71,g,1,01/15/1998,11/30/2006
3015,4,1,jar Beech-Nut Stage 1 (2.5 oz),71,g,1,09/06/2002,11/30/2006
3015,5,1,jar Gerber Second Foods (2.5 oz),71,g,1,09/06/2002,11/30/2006
3015,6,1,jar Heinz Strained-2 (2.5 oz),71,g,1,09/06/2002,11/30/2006
3016,1,1,tbsp,19,g,1,09/29/1994,02/11/2009
3016,2,1,container,68,g,1,03/22/1999,02/11/2009
3017,1,1,stick,10,g,1,12/23/2013,12/23/2013
3017,2,1,jar,71,g,1,12/23/2013,12/23/2013
3017,3,1,jar Gerber Graduate (2.5 oz),71,g,1,12/23/2013,12/23/2013
3021,1,1,stick,10,g,1,12/23/2013,12/23/2013
3021,2,1,jar,71,g,1,12/23/2013,12/23/2013
3021,3,1,jar Gerber Graduate (2.5 oz),71,g,1,12/23/2013,12/23/2013
3026,1,1,serving,88,g,1,02/13/2019,02/13/2019
3044,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
3044,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
3044,3,1,jar,113,g,1,12/23/2013,12/23/2013
3044,4,1,jar Gerber Second Food (4 oz),113,g,1,12/23/2013,12/23/2013
3044,5,1,jar Beech-Nut Stage 2 (4 oz),113,g,1,12/23/2013,12/23/2013
3044,6,1,jar Heinz Strained-2 (4 oz),113,g,1,12/23/2013,12/23/2013
3045,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
3045,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
3045,3,1,jar,170,g,1,12/23/2013,12/23/2013
3045,4,1,jar Beech-Nut Stage 3 (6 oz),170,g,1,12/23/2013,12/23/2013
3045,5,1,jar Gerber Third Foods (6 oz),170,g,1,12/23/2013,12/23/2013
3046,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
3046,2,1,piece,8,g,1,12/23/2013,12/23/2013
3047,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
3047,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
3047,3,1,jar,113,g,1,12/23/2013,12/23/2013
3047,4,1,jar Gerber Second Food (4 oz),113,g,1,12/23/2013,12/23/2013
3047,5,1,jar Beech-Nut Stage 2 (4 oz),113,g,1,12/23/2013,12/23/2013
3047,6,1,jar Heinz Strained-2 (4 oz),113,g,1,12/23/2013,12/23/2013
3048,1,1,container,113,g,1,12/23/2013,12/23/2013
3050,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
3050,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
3050,3,1,jar,170,g,1,12/23/2013,12/23/2013
3050,4,1,jar Beech-Nut Stage 3 (6 oz),170,g,1,12/23/2013,12/23/2013
3050,5,1,jar Gerber Third Foods (6 oz),170,g,1,12/23/2013,12/23/2013
3050,6,1,jar Heinz Junior-3 (6 oz),170,g,1,12/23/2013,12/23/2013
3053,1,1,cup,256,g,1,12/23/2013,12/23/2013
3053,2,1,tbsp,16,g,1,12/23/2013,12/23/2013
3053,3,1,oz,28.35,g,1,12/23/2013,12/23/2013
3053,4,1,jar,113,g,1,12/23/2013,12/23/2013
3053,5,1,jar Earth's Best (4.5 oz),128,g,1,12/23/2013,12/23/2013
3053,6,1,jar Gerber Second Food (4 oz),113,g,1,12/23/2013,12/23/2013
3053,7,1,jar Beech-Nut Stage 2 (4 oz),113,g,1,12/23/2013,12/23/2013
3053,8,1,jar Heinz Strained-2 (4 oz),113,g,1,12/23/2013,12/23/2013
3054,1,1,cup,256,g,1,12/23/2013,12/23/2013
3054,2,1,tbsp,16,g,1,12/23/2013,12/23/2013
3054,3,1,oz,28.35,g,1,12/23/2013,12/23/2013
3054,4,1,jar,170,g,1,12/23/2013,12/23/2013
3054,5,1,jar Beech-Nut Stage 3 (6 oz),170,g,1,12/23/2013,12/23/2013
3054,6,1,jar Gerber Third Foods (6 oz),170,g,1,12/23/2013,12/23/2013
3054,7,1,jar Heinz Junior-3 (6 oz),170,g,1,12/23/2013,12/23/2013
3055,1,1,jar Beech-Nut Stage 2 (4 oz),113,g,1,12/23/2013,12/23/2013
3067,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
3067,2,1,jar,170,g,1,12/23/2013,12/23/2013
3068,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
3068,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
3068,3,1,jar,113,g,1,12/23/2013,12/23/2013
3068,4,1,jar Gerber Second Food (4 oz),113,g,1,12/23/2013,12/23/2013
3068,5,1,jar Beech-Nut Stage 2 (4 oz),113,g,1,12/23/2013,12/23/2013
3068,6,1,jar Heinz Strained-2 (4 oz),113,g,1,12/23/2013,12/23/2013
3069,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
3069,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
3069,3,1,jar,170,g,1,12/23/2013,12/23/2013
3069,4,1,jar Beech-Nut Stage 3 (6 oz),170,g,1,12/23/2013,12/23/2013
3069,5,1,jar Gerber Third Foods (6 oz),170,g,1,12/23/2013,12/23/2013
3069,6,1,jar Heinz Junior-3 (6 oz),170,g,1,12/23/2013,12/23/2013
3070,1,1,jar Beech-Nut Stage 2 (4 oz),113,g,1,12/23/2013,12/23/2013
3070,2,1,tbsp,16,g,1,12/23/2013,12/23/2013
3070,3,1,oz,28.35,g,1,12/23/2013,12/23/2013
3070,4,1,jar,113,g,1,12/23/2013,12/23/2013
3070,5,1,jar Heinz Strained-2 (4 oz),113,g,1,12/23/2013,12/23/2013
3072,1,1,tbsp,16,g,1,12/23/2013,12/23/2013
3072,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
3072,3,1,jar,170,g,1,12/23/2013,12/23/2013
3073,1,1,cup,256,g,1,12/23/2013,12/23/2013
3073,2,1,tbsp,16,g,1,12/23/2013,12/23/2013
3073,3,1,oz,28.35,g,1,12/23/2013,12/23/2013
3073,4,1,jar,113,g,1,12/23/2013,12/23/2013
3073,5,1,jar Gerber Second Food (4 oz),113,g,1,12/23/2013,12/23/2013
